Hour,Day,Weather,Holiday,Zone,Traffic
0,4,0,0,10,47
0,4,0,0,11,39
0,4,0,0,12,37
0,4,0,0,13,38
0,4,0,0,14,36
0,4,0,0,15,39
1,4,0,0,0,31
1,4,0,0,1,39
1,4,0,0,2,30
1,4,0,0,3,31
1,4,0,0,4,32
1,4,0,0,5,29
1,4,0,0,6,29
1,4,0,0,7,30
1,4,0,0,8,37
1,4,0,0,9,30
1,4,0,0,10,33
1,4,0,0,11,32
1,4,0,0,12,28
1,4,0,0,13,27
1,4,0,0,14,27
1,4,0,0,15,27
2,4,0,0,0,24
2,4,0,0,1,26
2,4,0,0,2,22
2,4,0,0,3,23
2,4,0,0,4,22
2,4,0,0,5,21
2,4,0,0,6,22
2,4,0,0,7,24
2,4,0,0,8,23
2,4,0,0,9,23
2,4,0,0,10,24
2,4,0,0,11,23
2,4,0,0,12,20
2,4,0,0,13,21
2,4,0,0,14,20
2,4,0,0,15,22
3,4,0,0,0,19
3,4,0,0,1,20
3,4,0,0,2,18
3,4,0,0,3,20
3,4,0,0,4,20
3,4,0,0,5,18
3,4,0,0,6,19
3,4,0,0,7,20
3,4,0,0,8,22
3,4,0,0,9,16
3,4,0,0,10,21
3,4,0,0,11,19
3,4,0,0,12,16
3,4,0,0,13,17
3,4,0,0,14,17
3,4,0,0,15,17
4,4,0,0,0,21
4,4,0,0,1,27
4,4,0,0,2,21
4,4,0,0,3,24
4,4,0,0,4,21
4,4,0,0,5,22
4,4,0,0,6,22
4,4,0,0,7,22
4,4,0,0,8,25
4,4,0,0,9,20
4,4,0,0,10,25
4,4,0,0,11,22
4,4,0,0,12,20
4,4,0,0,13,19
4,4,0,0,14,18
4,4,0,0,15,21
5,4,0,0,0,73
5,4,0,0,1,87
5,4,0,0,2,71
5,4,0,0,3,86
5,4,0,0,4,71
5,4,0,0,5,73
5,4,0,0,6,77
5,4,0,0,7,73
5,4,0,0,8,89
5,4,0,0,9,75
5,4,0,0,10,85
5,4,0,0,11,76
5,4,0,0,12,69
5,4,0,0,13,66
5,4,0,0,14,64
5,4,0,0,15,73
6,4,0,0,0,165
6,4,0,0,1,195
6,4,0,0,2,164
6,4,0,0,3,179
6,4,0,0,4,165
6,4,0,0,5,147
6,4,0,0,6,154
6,4,0,0,7,156
6,4,0,0,8,182
6,4,0,0,9,159
6,4,0,0,10,178
6,4,0,0,11,147
6,4,0,0,12,145
6,4,0,0,13,153
6,4,0,0,14,135
6,4,0,0,15,155
7,4,0,0,0,408
7,4,0,0,1,487
7,4,0,0,2,449
7,4,0,0,3,473
7,4,0,0,4,423
7,4,0,0,5,383
7,4,0,0,6,405
7,4,0,0,7,437
7,4,0,0,8,462
7,4,0,0,9,404
7,4,0,0,10,491
7,4,0,0,11,426
7,4,0,0,12,429
7,4,0,0,13,376
7,4,0,0,14,382
7,4,0,0,15,398
8,4,0,0,0,544
8,4,0,0,1,673
8,4,0,0,2,586
8,4,0,0,3,613
8,4,0,0,4,558
8,4,0,0,5,510
8,4,0,0,6,531
8,4,0,0,7,546
8,4,0,0,8,640
8,4,0,0,9,589
8,4,0,0,10,636
8,4,0,0,11,535
8,4,0,0,12,535
8,4,0,0,13,511
8,4,0,0,14,531
8,4,0,0,15,507
9,4,0,0,0,745
9,4,0,0,1,879
9,4,0,0,2,735
9,4,0,0,3,806
9,4,0,0,4,787
9,4,0,0,5,677
9,4,0,0,6,758
9,4,0,0,7,722
9,4,0,0,8,838
9,4,0,0,9,737
9,4,0,0,10,807
9,4,0,0,11,763
9,4,0,0,12,683
9,4,0,0,13,640
9,4,0,0,14,627
9,4,0,0,15,669
10,4,0,0,0,462
10,4,0,0,1,502
10,4,0,0,2,439
10,4,0,0,3,476
10,4,0,0,4,493
10,4,0,0,5,435
10,4,0,0,6,445
10,4,0,0,7,478
10,4,0,0,8,465
10,4,0,0,9,448
10,4,0,0,10,548
10,4,0,0,11,471
10,4,0,0,12,431
10,4,0,0,13,419
10,4,0,0,14,404
10,4,0,0,15,395
11,4,0,0,0,386
11,4,0,0,1,491
11,4,0,0,2,393
11,4,0,0,3,399
11,4,0,0,4,394
11,4,0,0,5,338
11,4,0,0,6,394
11,4,0,0,7,412
11,4,0,0,8,442
11,4,0,0,9,415
11,4,0,0,10,471
11,4,0,0,11,412
11,4,0,0,12,348
11,4,0,0,13,372
11,4,0,0,14,353
11,4,0,0,15,385
12,4,0,0,0,349
12,4,0,0,1,365
12,4,0,0,2,333
12,4,0,0,3,328
12,4,0,0,4,325
12,4,0,0,5,328
12,4,0,0,6,320
12,4,0,0,7,349
12,4,0,0,8,369
12,4,0,0,9,322
12,4,0,0,10,385
12,4,0,0,11,334
12,4,0,0,12,287
12,4,0,0,13,286
12,4,0,0,14,287
12,4,0,0,15,314
13,4,0,0,0,317
13,4,0,0,1,376
13,4,0,0,2,307
13,4,0,0,3,344
13,4,0,0,4,329
13,4,0,0,5,320
13,4,0,0,6,336
13,4,0,0,7,337
13,4,0,0,8,362
13,4,0,0,9,327
13,4,0,0,10,355
13,4,0,0,11,324
13,4,0,0,12,299
13,4,0,0,13,289
13,4,0,0,14,269
13,4,0,0,15,313
14,4,0,0,0,291
14,4,0,0,1,339
14,4,0,0,2,295
14,4,0,0,3,316
14,4,0,0,4,286
14,4,0,0,5,264
14,4,0,0,6,291
14,4,0,0,7,316
14,4,0,0,8,300
14,4,0,0,9,295
14,4,0,0,10,345
14,4,0,0,11,302
14,4,0,0,12,285
14,4,0,0,13,258
14,4,0,0,14,252
14,4,0,0,15,260
15,4,0,0,0,392
15,4,0,0,1,470
15,4,0,0,2,385
15,4,0,0,3,419
15,4,0,0,4,423
15,4,0,0,5,379
15,4,0,0,6,414
15,4,0,0,7,434
15,4,0,0,8,467
15,4,0,0,9,412
15,4,0,0,10,490
15,4,0,0,11,408
15,4,0,0,12,390
15,4,0,0,13,390
15,4,0,0,14,373
15,4,0,0,15,368
16,4,0,0,0,585
16,4,0,0,1,679
16,4,0,0,2,569
16,4,0,0,3,614
16,4,0,0,4,606
16,4,0,0,5,543
16,4,0,0,6,573
16,4,0,0,7,601
16,4,0,0,8,631
16,4,0,0,9,586
16,4,0,0,10,724
16,4,0,0,11,556
16,4,0,0,12,556
16,4,0,0,13,508
16,4,0,0,14,510
16,4,0,0,15,550
17,4,0,0,0,786
17,4,0,0,1,957
17,4,0,0,2,707
17,4,0,0,3,902
17,4,0,0,4,826
17,4,0,0,5,778
17,4,0,0,6,742
17,4,0,0,7,787
17,4,0,0,8,887
17,4,0,0,9,780
17,4,0,0,10,892
17,4,0,0,11,849
17,4,0,0,12,693
17,4,0,0,13,740
17,4,0,0,14,679
17,4,0,0,15,740
18,4,0,0,0,757
18,4,0,0,1,1009
18,4,0,0,2,787
18,4,0,0,3,912
18,4,0,0,4,870
18,4,0,0,5,838
18,4,0,0,6,831
18,4,0,0,7,850
18,4,0,0,8,927
18,4,0,0,9,880
18,4,0,0,10,967
18,4,0,0,11,860
18,4,0,0,12,793
18,4,0,0,13,717
18,4,0,0,14,739
18,4,0,0,15,745
19,4,0,0,0,815
19,4,0,0,1,834
19,4,0,0,2,741
19,4,0,0,3,866
19,4,0,0,4,813
19,4,0,0,5,691
19,4,0,0,6,750
19,4,0,0,7,776
19,4,0,0,8,850
19,4,0,0,9,723
19,4,0,0,10,838
19,4,0,0,11,726
19,4,0,0,12,715
19,4,0,0,13,691
19,4,0,0,14,641
19,4,0,0,15,665
20,4,0,0,0,540
20,4,0,0,1,646
20,4,0,0,2,523
20,4,0,0,3,580
20,4,0,0,4,568
20,4,0,0,5,558
20,4,0,0,6,542
20,4,0,0,7,595
20,4,0,0,8,615
20,4,0,0,9,562
20,4,0,0,10,625
20,4,0,0,11,601
20,4,0,0,12,521
20,4,0,0,13,476
20,4,0,0,14,457
20,4,0,0,15,521
21,4,0,0,0,373
21,4,0,0,1,489
21,4,0,0,2,354
21,4,0,0,3,416
21,4,0,0,4,379
21,4,0,0,5,356
21,4,0,0,6,382
21,4,0,0,7,360
21,4,0,0,8,434
21,4,0,0,9,409
21,4,0,0,10,422
21,4,0,0,11,401
21,4,0,0,12,378
21,4,0,0,13,345
21,4,0,0,14,323
21,4,0,0,15,330
22,4,0,0,0,197
22,4,0,0,1,242
22,4,0,0,2,200
22,4,0,0,3,218
22,4,0,0,4,219
22,4,0,0,5,186
22,4,0,0,6,214
22,4,0,0,7,202
22,4,0,0,8,226
22,4,0,0,9,221
22,4,0,0,10,242
22,4,0,0,11,215
22,4,0,0,12,189
22,4,0,0,13,183
22,4,0,0,14,179
22,4,0,0,15,197
23,4,0,0,0,102
23,4,0,0,1,114
23,4,0,0,2,101
23,4,0,0,3,116
23,4,0,0,4,102
23,4,0,0,5,98
23,4,0,0,6,100
23,4,0,0,7,108
23,4,0,0,8,115
23,4,0,0,9,109
23,4,0,0,10,119
23,4,0,0,11,102
23,4,0,0,12,101
23,4,0,0,13,91
23,4,0,0,14,88
23,4,0,0,15,100
0,5,0,0,0,42
0,5,0,0,1,49
0,5,0,0,2,42
0,5,0,0,3,49
0,5,0,0,4,46
0,5,0,0,5,44
0,5,0,0,6,47
0,5,0,0,7,43
0,5,0,0,8,49
0,5,0,0,9,41
0,5,0,0,10,47
0,5,0,0,11,44
0,5,0,0,12,40
0,5,0,0,13,38
0,5,0,0,14,37
0,5,0,0,15,39
1,5,0,0,0,30
1,5,0,0,1,31
1,5,0,0,2,27
1,5,0,0,3,27
1,5,0,0,4,30
1,5,0,0,5,27
1,5,0,0,6,27
1,5,0,0,7,26
1,5,0,0,8,30
1,5,0,0,9,25
1,5,0,0,10,32
1,5,0,0,11,29
1,5,0,0,12,26
1,5,0,0,13,22
1,5,0,0,14,22
1,5,0,0,15,26
2,5,0,0,0,21
2,5,0,0,1,27
2,5,0,0,2,23
2,5,0,0,3,23
2,5,0,0,4,24
2,5,0,0,5,22
2,5,0,0,6,22
2,5,0,0,7,22
2,5,0,0,8,25
2,5,0,0,9,22
2,5,0,0,10,25
2,5,0,0,11,23
2,5,0,0,12,21
2,5,0,0,13,21
2,5,0,0,14,20
2,5,0,0,15,21
3,5,0,0,0,16
3,5,0,0,1,21
3,5,0,0,2,17
3,5,0,0,3,19
3,5,0,0,4,19
3,5,0,0,5,15
3,5,0,0,6,16
3,5,0,0,7,18
3,5,0,0,8,20
3,5,0,0,9,17
3,5,0,0,10,19
3,5,0,0,11,19
3,5,0,0,12,17
3,5,0,0,13,16
3,5,0,0,14,15
3,5,0,0,15,15
4,5,0,0,0,26
4,5,0,0,1,29
4,5,0,0,2,26
4,5,0,0,3,28
4,5,0,0,4,28
4,5,0,0,5,23
4,5,0,0,6,25
4,5,0,0,7,27
4,5,0,0,8,29
4,5,0,0,9,24
4,5,0,0,10,29
4,5,0,0,11,27
4,5,0,0,12,24
4,5,0,0,13,23
4,5,0,0,14,22
4,5,0,0,15,26
5,5,0,0,0,66
5,5,0,0,1,80
5,5,0,0,2,62
5,5,0,0,3,68
5,5,0,0,4,63
5,5,0,0,5,63
5,5,0,0,6,63
5,5,0,0,7,68
5,5,0,0,8,76
5,5,0,0,9,64
5,5,0,0,10,75
5,5,0,0,11,68
5,5,0,0,12,65
5,5,0,0,13,61
5,5,0,0,14,56
5,5,0,0,15,62
6,5,0,0,0,168
6,5,0,0,1,214
6,5,0,0,2,170
6,5,0,0,3,204
6,5,0,0,4,193
6,5,0,0,5,172
6,5,0,0,6,179
6,5,0,0,7,184
6,5,0,0,8,207
6,5,0,0,9,175
6,5,0,0,10,203
6,5,0,0,11,192
6,5,0,0,12,166
6,5,0,0,13,158
6,5,0,0,14,147
6,5,0,0,15,163
7,5,0,0,0,418
7,5,0,0,1,483
7,5,0,0,2,364
7,5,0,0,3,436
7,5,0,0,4,430
7,5,0,0,5,366
7,5,0,0,6,391
7,5,0,0,7,374
7,5,0,0,8,445
7,5,0,0,9,373
7,5,0,0,10,444
7,5,0,0,11,381
7,5,0,0,12,381
7,5,0,0,13,370
7,5,0,0,14,328
7,5,0,0,15,356
8,5,0,0,0,572
8,5,0,0,1,644
8,5,0,0,2,596
8,5,0,0,3,625
8,5,0,0,4,584
8,5,0,0,5,547
8,5,0,0,6,610
8,5,0,0,7,625
8,5,0,0,8,658
8,5,0,0,9,600
8,5,0,0,10,631
8,5,0,0,11,611
8,5,0,0,12,563
8,5,0,0,13,524
8,5,0,0,14,518
8,5,0,0,15,542
9,5,0,0,0,594
9,5,0,0,1,827
9,5,0,0,2,590
9,5,0,0,3,713
9,5,0,0,4,730
9,5,0,0,5,635
9,5,0,0,6,633
9,5,0,0,7,671
9,5,0,0,8,791
9,5,0,0,9,621
9,5,0,0,10,794
9,5,0,0,11,700
9,5,0,0,12,613
9,5,0,0,13,600
9,5,0,0,14,561
9,5,0,0,15,665
10,5,0,0,0,420
10,5,0,0,1,483
10,5,0,0,2,449
10,5,0,0,3,439
10,5,0,0,4,474
10,5,0,0,5,407
10,5,0,0,6,407
10,5,0,0,7,433
10,5,0,0,8,467
10,5,0,0,9,405
10,5,0,0,10,484
10,5,0,0,11,423
10,5,0,0,12,372
10,5,0,0,13,383
10,5,0,0,14,344
10,5,0,0,15,396
11,5,0,0,0,393
11,5,0,0,1,428
11,5,0,0,2,367
11,5,0,0,3,367
11,5,0,0,4,370
11,5,0,0,5,351
11,5,0,0,6,349
11,5,0,0,7,393
11,5,0,0,8,391
11,5,0,0,9,360
11,5,0,0,10,402
11,5,0,0,11,382
11,5,0,0,12,339
11,5,0,0,13,329
11,5,0,0,14,313
11,5,0,0,15,338
12,5,0,0,0,348
12,5,0,0,1,429
12,5,0,0,2,351
12,5,0,0,3,380
12,5,0,0,4,371
12,5,0,0,5,362
12,5,0,0,6,335
12,5,0,0,7,381
12,5,0,0,8,370
12,5,0,0,9,357
12,5,0,0,10,425
12,5,0,0,11,377
12,5,0,0,12,341
12,5,0,0,13,316
12,5,0,0,14,308
12,5,0,0,15,335
13,5,0,0,0,340
13,5,0,0,1,383
13,5,0,0,2,326
13,5,0,0,3,346
13,5,0,0,4,357
13,5,0,0,5,329
13,5,0,0,6,340
13,5,0,0,7,365
13,5,0,0,8,382
13,5,0,0,9,342
13,5,0,0,10,386
13,5,0,0,11,350
13,5,0,0,12,316
13,5,0,0,13,335
13,5,0,0,14,288
13,5,0,0,15,314
14,5,0,0,0,321
14,5,0,0,1,417
14,5,0,0,2,339
14,5,0,0,3,353
14,5,0,0,4,372
14,5,0,0,5,334
14,5,0,0,6,323
14,5,0,0,7,380
14,5,0,0,8,395
14,5,0,0,9,340
14,5,0,0,10,409
14,5,0,0,11,357
14,5,0,0,12,325
14,5,0,0,13,302
14,5,0,0,14,303
14,5,0,0,15,332
15,5,0,0,0,357
15,5,0,0,1,416
15,5,0,0,2,337
15,5,0,0,3,364
15,5,0,0,4,379
15,5,0,0,5,305
15,5,0,0,6,358
15,5,0,0,7,364
15,5,0,0,8,423
15,5,0,0,9,348
15,5,0,0,10,412
15,5,0,0,11,365
15,5,0,0,12,342
15,5,0,0,13,334
15,5,0,0,14,303
15,5,0,0,15,354
16,5,0,0,0,593
16,5,0,0,1,689
16,5,0,0,2,616
16,5,0,0,3,603
16,5,0,0,4,564
16,5,0,0,5,525
16,5,0,0,6,587
16,5,0,0,7,609
16,5,0,0,8,649
16,5,0,0,9,546
16,5,0,0,10,667
16,5,0,0,11,568
16,5,0,0,12,573
16,5,0,0,13,582
16,5,0,0,14,505
16,5,0,0,15,560
17,5,0,0,0,643
17,5,0,0,1,739
17,5,0,0,2,620
17,5,0,0,3,765
17,5,0,0,4,695
17,5,0,0,5,639
17,5,0,0,6,650
17,5,0,0,7,682
17,5,0,0,8,773
17,5,0,0,9,658
17,5,0,0,10,760
17,5,0,0,11,682
17,5,0,0,12,621
17,5,0,0,13,567
17,5,0,0,14,527
17,5,0,0,15,623
18,5,0,0,0,779
18,5,0,0,1,918
18,5,0,0,2,713
18,5,0,0,3,817
18,5,0,0,4,827
18,5,0,0,5,758
18,5,0,0,6,744
18,5,0,0,7,819
18,5,0,0,8,918
18,5,0,0,9,804
18,5,0,0,10,878
18,5,0,0,11,799
18,5,0,0,12,727
18,5,0,0,13,725
18,5,0,0,14,684
18,5,0,0,15,765
19,5,0,0,0,850
19,5,0,0,1,1025
19,5,0,0,2,876
19,5,0,0,3,891
19,5,0,0,4,820
19,5,0,0,5,860
19,5,0,0,6,856
19,5,0,0,7,823
19,5,0,0,8,930
19,5,0,0,9,873
19,5,0,0,10,947
19,5,0,0,11,866
19,5,0,0,12,856
19,5,0,0,13,741
19,5,0,0,14,713
19,5,0,0,15,817
20,5,0,0,0,629
20,5,0,0,1,718
20,5,0,0,2,619
20,5,0,0,3,653
20,5,0,0,4,635
20,5,0,0,5,583
20,5,0,0,6,612
20,5,0,0,7,653
20,5,0,0,8,701
20,5,0,0,9,608
20,5,0,0,10,664
20,5,0,0,11,635
20,5,0,0,12,580
20,5,0,0,13,558
20,5,0,0,14,574
20,5,0,0,15,568
21,5,0,0,0,433
21,5,0,0,1,554
21,5,0,0,2,425
21,5,0,0,3,475
21,5,0,0,4,436
21,5,0,0,5,407
21,5,0,0,6,436
21,5,0,0,7,465
21,5,0,0,8,494
21,5,0,0,9,453
21,5,0,0,10,486
21,5,0,0,11,444
21,5,0,0,12,457
21,5,0,0,13,400
21,5,0,0,14,364
21,5,0,0,15,401
22,5,0,0,0,219
22,5,0,0,1,263
22,5,0,0,2,222
22,5,0,0,3,249
22,5,0,0,4,224
22,5,0,0,5,204
22,5,0,0,6,225
22,5,0,0,7,238
22,5,0,0,8,255
22,5,0,0,9,215
22,5,0,0,10,258
22,5,0,0,11,225
22,5,0,0,12,208
22,5,0,0,13,195
22,5,0,0,14,204
22,5,0,0,15,218
23,5,0,0,0,127
23,5,0,0,1,124
23,5,0,0,2,110
23,5,0,0,3,121
23,5,0,0,4,115
23,5,0,0,5,104
23,5,0,0,6,112
23,5,0,0,7,113
23,5,0,0,8,130
23,5,0,0,9,114
23,5,0,0,10,131
23,5,0,0,11,121
23,5,0,0,12,112
23,5,0,0,13,102
23,5,0,0,14,107
23,5,0,0,15,110
0,6,0,0,0,59
0,6,0,0,1,69
0,6,0,0,2,58
0,6,0,0,3,70
0,6,0,0,4,63
0,6,0,0,5,58
0,6,0,0,6,57
0,6,0,0,7,59
0,6,0,0,8,67
0,6,0,0,9,60
0,6,0,0,10,62
0,6,0,0,11,62
0,6,0,0,12,57
0,6,0,0,13,54
0,6,0,0,14,50
0,6,0,0,15,56
1,6,0,0,0,47
1,6,0,0,1,57
1,6,0,0,2,46
1,6,0,0,3,49
1,6,0,0,4,49
1,6,0,0,5,45
1,6,0,0,6,46
1,6,0,0,7,50
1,6,0,0,8,54
1,6,0,0,9,49
1,6,0,0,10,56
1,6,0,0,11,47
1,6,0,0,12,44
1,6,0,0,13,42
1,6,0,0,14,40
1,6,0,0,15,43
2,6,0,0,0,34
2,6,0,0,1,41
2,6,0,0,2,34
2,6,0,0,3,36
2,6,0,0,4,37
2,6,0,0,5,33
2,6,0,0,6,36
2,6,0,0,7,39
2,6,0,0,8,40
2,6,0,0,9,35
2,6,0,0,10,38
2,6,0,0,11,34
2,6,0,0,12,35
2,6,0,0,13,31
2,6,0,0,14,29
2,6,0,0,15,33
3,6,0,0,0,21
3,6,0,0,1,26
3,6,0,0,2,21
3,6,0,0,3,22
3,6,0,0,4,23
3,6,0,0,5,21
3,6,0,0,6,21
3,6,0,0,7,21
3,6,0,0,8,23
3,6,0,0,9,21
3,6,0,0,10,25
3,6,0,0,11,21
3,6,0,0,12,20
3,6,0,0,13,20
3,6,0,0,14,17
3,6,0,0,15,21
4,6,0,0,0,21
4,6,0,0,1,26
4,6,0,0,2,22
4,6,0,0,3,21
4,6,0,0,4,21
4,6,0,0,5,20
4,6,0,0,6,21
4,6,0,0,7,23
4,6,0,0,8,25
4,6,0,0,9,22
4,6,0,0,10,24
4,6,0,0,11,21
4,6,0,0,12,20
4,6,0,0,13,20
4,6,0,0,14,18
4,6,0,0,15,21
5,6,0,0,0,21
5,6,0,0,1,27
5,6,0,0,2,21
5,6,0,0,3,22
5,6,0,0,4,24
5,6,0,0,5,21
5,6,0,0,6,23
5,6,0,0,7,23
5,6,0,0,8,25
5,6,0,0,9,22
5,6,0,0,10,25
5,6,0,0,11,25
5,6,0,0,12,22
5,6,0,0,13,19
5,6,0,0,14,19
5,6,0,0,15,22
6,6,0,0,0,70
6,6,0,0,1,81
6,6,0,0,2,74
6,6,0,0,3,70
6,6,0,0,4,68
6,6,0,0,5,63
6,6,0,0,6,65
6,6,0,0,7,67
6,6,0,0,8,67
6,6,0,0,9,65
6,6,0,0,10,76
6,6,0,0,11,68
6,6,0,0,12,69
6,6,0,0,13,61
6,6,0,0,14,61
6,6,0,0,15,64
7,6,0,0,0,136
7,6,0,0,1,152
7,6,0,0,2,132
7,6,0,0,3,143
7,6,0,0,4,133
7,6,0,0,5,126
7,6,0,0,6,141
7,6,0,0,7,133
7,6,0,0,8,149
7,6,0,0,9,136
7,6,0,0,10,153
7,6,0,0,11,135
7,6,0,0,12,112
7,6,0,0,13,121
7,6,0,0,14,102
7,6,0,0,15,131
8,6,0,0,0,215
8,6,0,0,1,246
8,6,0,0,2,226
8,6,0,0,3,243
8,6,0,0,4,229
8,6,0,0,5,215
8,6,0,0,6,248
8,6,0,0,7,241
8,6,0,0,8,263
8,6,0,0,9,231
8,6,0,0,10,268
8,6,0,0,11,232
8,6,0,0,12,196
8,6,0,0,13,203
8,6,0,0,14,201
8,6,0,0,15,206
9,6,0,0,0,299
9,6,0,0,1,342
9,6,0,0,2,290
9,6,0,0,3,315
9,6,0,0,4,294
9,6,0,0,5,272
9,6,0,0,6,269
9,6,0,0,7,269
9,6,0,0,8,321
9,6,0,0,9,286
9,6,0,0,10,335
9,6,0,0,11,313
9,6,0,0,12,287
9,6,0,0,13,248
9,6,0,0,14,242
9,6,0,0,15,275
10,6,0,0,0,443
10,6,0,0,1,491
10,6,0,0,2,409
10,6,0,0,3,476
10,6,0,0,4,423
10,6,0,0,5,402
10,6,0,0,6,422
10,6,0,0,7,471
10,6,0,0,8,473
10,6,0,0,9,383
10,6,0,0,10,489
10,6,0,0,11,431
10,6,0,0,12,407
10,6,0,0,13,386
10,6,0,0,14,365
10,6,0,0,15,419
11,6,0,0,0,430
11,6,0,0,1,480
11,6,0,0,2,392
11,6,0,0,3,468
11,6,0,0,4,457
11,6,0,0,5,400
11,6,0,0,6,386
11,6,0,0,7,449
11,6,0,0,8,442
11,6,0,0,9,424
11,6,0,0,10,457
11,6,0,0,11,417
11,6,0,0,12,394
11,6,0,0,13,380
11,6,0,0,14,355
11,6,0,0,15,410
12,6,0,0,0,502
12,6,0,0,1,566
12,6,0,0,2,479
12,6,0,0,3,504
12,6,0,0,4,524
12,6,0,0,5,468
12,6,0,0,6,449
12,6,0,0,7,507
12,6,0,0,8,541
12,6,0,0,9,527
12,6,0,0,10,523
12,6,0,0,11,488
12,6,0,0,12,496
12,6,0,0,13,478
12,6,0,0,14,419
12,6,0,0,15,463
13,6,0,0,0,338
13,6,0,0,1,424
13,6,0,0,2,388
13,6,0,0,3,390
13,6,0,0,4,382
13,6,0,0,5,365
13,6,0,0,6,396
13,6,0,0,7,372
13,6,0,0,8,412
13,6,0,0,9,392
13,6,0,0,10,387
13,6,0,0,11,397
13,6,0,0,12,335
13,6,0,0,13,335
13,6,0,0,14,314
13,6,0,0,15,336
14,6,0,0,0,354
14,6,0,0,1,437
14,6,0,0,2,383
14,6,0,0,3,398
14,6,0,0,4,386
14,6,0,0,5,360
14,6,0,0,6,354
14,6,0,0,7,396
14,6,0,0,8,430
14,6,0,0,9,407
14,6,0,0,10,410
14,6,0,0,11,377
14,6,0,0,12,363
14,6,0,0,13,347
14,6,0,0,14,314
14,6,0,0,15,347
15,6,0,0,0,380
15,6,0,0,1,455
15,6,0,0,2,402
15,6,0,0,3,410
15,6,0,0,4,374
15,6,0,0,5,341
15,6,0,0,6,367
15,6,0,0,7,382
15,6,0,0,8,434
15,6,0,0,9,368
15,6,0,0,10,425
15,6,0,0,11,391
15,6,0,0,12,363
15,6,0,0,13,372
15,6,0,0,14,345
15,6,0,0,15,370
16,6,0,0,0,427
16,6,0,0,1,507
16,6,0,0,2,407
16,6,0,0,3,459
16,6,0,0,4,404
16,6,0,0,5,407
16,6,0,0,6,435
16,6,0,0,7,435
16,6,0,0,8,512
16,6,0,0,9,407
16,6,0,0,10,481
16,6,0,0,11,440
16,6,0,0,12,402
16,6,0,0,13,383
16,6,0,0,14,368
16,6,0,0,15,417
17,6,0,0,0,475
17,6,0,0,1,525
17,6,0,0,2,474
17,6,0,0,3,485
17,6,0,0,4,501
17,6,0,0,5,479
17,6,0,0,6,458
17,6,0,0,7,438
17,6,0,0,8,509
17,6,0,0,9,483
17,6,0,0,10,531
17,6,0,0,11,485
17,6,0,0,12,458
17,6,0,0,13,428
17,6,0,0,14,419
17,6,0,0,15,456
18,6,0,0,0,466
18,6,0,0,1,521
18,6,0,0,2,439
18,6,0,0,3,522
18,6,0,0,4,473
18,6,0,0,5,444
18,6,0,0,6,452
18,6,0,0,7,458
18,6,0,0,8,508
18,6,0,0,9,475
18,6,0,0,10,519
18,6,0,0,11,437
18,6,0,0,12,426
18,6,0,0,13,440
18,6,0,0,14,388
18,6,0,0,15,399
19,6,0,0,0,383
19,6,0,0,1,476
19,6,0,0,2,380
19,6,0,0,3,442
19,6,0,0,4,415
19,6,0,0,5,376
19,6,0,0,6,391
19,6,0,0,7,403
19,6,0,0,8,458
19,6,0,0,9,375
19,6,0,0,10,411
19,6,0,0,11,416
19,6,0,0,12,381
19,6,0,0,13,362
19,6,0,0,14,344
19,6,0,0,15,367
20,6,0,0,0,326
20,6,0,0,1,385
20,6,0,0,2,359
20,6,0,0,3,336
20,6,0,0,4,354
20,6,0,0,5,296
20,6,0,0,6,331
20,6,0,0,7,341
20,6,0,0,8,344
20,6,0,0,9,337
20,6,0,0,10,370
20,6,0,0,11,318
20,6,0,0,12,329
20,6,0,0,13,321
20,6,0,0,14,306
20,6,0,0,15,322
21,6,0,0,0,312
21,6,0,0,1,359
21,6,0,0,2,282
21,6,0,0,3,321
21,6,0,0,4,311
21,6,0,0,5,260
21,6,0,0,6,298
21,6,0,0,7,333
21,6,0,0,8,339
21,6,0,0,9,310
21,6,0,0,10,333
21,6,0,0,11,304
21,6,0,0,12,284
21,6,0,0,13,258
21,6,0,0,14,245
21,6,0,0,15,294
22,6,0,0,0,176
22,6,0,0,1,198
22,6,0,0,2,172
22,6,0,0,3,188
22,6,0,0,4,184
22,6,0,0,5,163
22,6,0,0,6,179
22,6,0,0,7,179
22,6,0,0,8,196
22,6,0,0,9,164
22,6,0,0,10,208
22,6,0,0,11,180
22,6,0,0,12,167
22,6,0,0,13,145
22,6,0,0,14,142
22,6,0,0,15,170
23,6,0,0,0,101
23,6,0,0,1,112
23,6,0,0,2,103
23,6,0,0,3,105
23,6,0,0,4,102
23,6,0,0,5,98
23,6,0,0,6,94
23,6,0,0,7,98
23,6,0,0,8,109
23,6,0,0,9,101
23,6,0,0,10,104
23,6,0,0,11,95
23,6,0,0,12,96
23,6,0,0,13,87
23,6,0,0,14,83
23,6,0,0,15,86
0,7,0,0,0,72
0,7,0,0,1,93
0,7,0,0,2,72
0,7,0,0,3,78
0,7,0,0,4,82
0,7,0,0,5,72
0,7,0,0,6,72
0,7,0,0,7,77
0,7,0,0,8,88
0,7,0,0,9,78
0,7,0,0,10,81
0,7,0,0,11,77
0,7,0,0,12,71
0,7,0,0,13,65
0,7,0,0,14,64
0,7,0,0,15,71
1,7,0,0,0,50
1,7,0,0,1,59
1,7,0,0,2,52
1,7,0,0,3,54
1,7,0,0,4,54
1,7,0,0,5,48
